Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
tier06IntellectMelee,items,Item,false,false,Mastercrafted Intellect Melee,,,,,,,,,,,,,
tier06IntellectMelee01,items,Item,false,false,Mastercrafted Intellect Melee01,,,,,,,,,,,,,
tier06IntellectMelee02,items,Item,false,false,Mastercrafted Intellect Melee02,,,,,,,,,,,,,
tier06IntellectMelee03,items,Item,false,false,Mastercrafted Intellect Melee03,,,,,,,,,,,,,
tier06IntellectMelee04,items,Item,false,false,Mastercrafted Intellect Melee04,,,,,,,,,,,,,
tier06IntellectRanged,items,Item,false,false,Mastercrafted Intellect Ranged,,,,,,,,,,,,,
tier06IntellectWeapons,items,Item,false,false,Mastercrafted Intellect Weapons,,,,,,,,,,,,,
tier06LightAgility01,items,Item,false,false,Mastercrafted Light Agility01,,,,,,,,,,,,,
tier06LightFortitude01,items,Item,false,false,Mastercrafted Light Fortitude01,,,,,,,,,,,,,
tier06LightIntellect01,items,Item,false,false,Mastercrafted Light Intellect01,,,,,,,,,,,,,
tier06LightPerception01,items,Item,false,false,Mastercrafted Light Perception01,,,,,,,,,,,,,
tier06LightStrength01,items,Item,false,false,Mastercrafted Light Strength01,,,,,,,,,,,,,
tier06Loadout,items,Item,false,false,Mastercrafted Loadout,,,,,,,,,,,,,
tier06Lumberjack01,items,Item,false,false,Mastercrafted Lumberjack01,,,,,,,,,,,,,
tier06MediumAgility01,items,Item,false,false,Mastercrafted Medium Agility01,,,,,,,,,,,,,
tier06MediumFortitude01,items,Item,false,false,Mastercrafted Medium Fortitude01,,,,,,,,,,,,,
tier06MediumIntellect01,items,Item,false,false,Mastercrafted Medium Intellect01,,,,,,,,,,,,,
tier06MediumPerception01,items,Item,false,false,Mastercrafted Medium Perception01,,,,,,,,,,,,,
tier06MediumStrength01,items,Item,false,false,Mastercrafted Medium Strength01,,,,,,,,,,,,,
tier06Miner01,items,Item,false,false,Mastercrafted Miner01,,,,,,,,,,,,,
tier06Nerd01,items,Item,false,false,Mastercrafted Nerd01,,,,,,,,,,,,,
tier06Nomad01,items,Item,false,false,Mastercrafted Nomad01,,,,,,,,,,,,,
tier06Perception,items,Item,false,false,Mastercrafted Perception,,,,,,,,,,,,,
tier06PerceptionArmor,items,Item,false,false,Mastercrafted Perception Armor,,,,,,,,,,,,,
tier06PerceptionMelee,items,Item,false,false,Mastercrafted Perception Melee,,,,,,,,,,,,,
tier06PerceptionRanged,items,Item,false,false,Mastercrafted Perception Ranged,,,,,,,,,,,,,
tier06PerceptionWeapons,items,Item,false,false,Mastercrafted Perception Weapons,,,,,,,,,,,,,
tier06Preacher01,items,Item,false,false,Mastercrafted Preacher01,,,,,,,,,,,,,
tier06Raider01,items,Item,false,false,Mastercrafted Raider01,,,,,,,,,,,,,
tier06Ranger01,items,Item,false,false,Mastercrafted Ranger01,,,,,,,,,,,,,
tier06Rogue01,items,Item,false,false,Mastercrafted Rogue01,,,,,,,,,,,,,
tier06Scavenger01,items,Item,false,false,Mastercrafted Scavenger01,,,,,,,,,,,,,
tier06Strength,items,Item,false,false,Mastercrafted Strength,,,,,,,,,,,,,
tier06StrengthArmor,items,Item,false,false,Mastercrafted Strength Armor,,,,,,,,,,,,,
tier06StrengthMelee01,items,Item,false,false,Mastercrafted Strength Melee01,,,,,,,,,,,,,
tier06StrengthMelee02,items,Item,false,false,Mastercrafted Strength Melee02,,,,,,,,,,,,,
tier06StrengthRanged,items,Item,false,false,Mastercrafted Strength Ranged,,,,,,,,,,,,,
tier06StrengthWeapons,items,Item,false,false,Mastercrafted Strength Weapons,,,,,,,,,,,,,
tier06Throwables01,items,Item,false,false,Mastercrafted Throwables01,,,,,,,,,,,,,
tier06ToolMods,items,Item,false,false,Mastercrafted Tool Mods,,,,,,,,,,,,,
toolAnvil,items,Item,false,false,Tool Anvil,,,,,,,,,,,,,
toolBeaker,items,Item,false,false,Tool Beaker,,,,,,,,,,,,,
toolBellows,items,Item,false,false,Tool Bellows,,,,,,,,,,,,,
toolCookingGrill,items,Item,false,false,Tool Cooking Grill,,,,,,,,,,,,,
toolCookingPot,items,Item,false,false,Tool Cooking Pot,,,,,,,,,,,,,
toolDewFilter,items,Item,false,false,Tool Dew Filter,,,,,,,,,,,,,
toolDewGatherer,items,Item,false,false,Tool Dew Gatherer,,,,,,,,,,,,,
toolDewTarp,items,Item,false,false,Tool Dew Tarp,,,,,,,,,,,,,
toolForgeCrucible,items,Item,false,false,Tool Forge Crucible,,,,,,,,,,,,,
toolTerrainModelerAdmin,items,Item,false,false,Tool Terrain Modeler Admin,,,,,,,,,,,,,
toughGuyShirtAdmin,items,Item,false,false,Tough Guy Shirt Admin,,,,,,,,,,,,,
trapsSkillMagazine,items,Item,false,false,Traps Skill Magazine,,,,,,,,,,,,,
treasureQuestMaster,items,Item,false,false,Treasure Quest,,,,,,,,,,,,,
treeSap,items,Item,false,false,Tree Sap,,,,,,,,,,,,,
twitchTurd,items,Item,false,false,Twitch Turd,,,,,,,,,,,,,
unit_brass,items,Item,false,false,Unit Brass,,,,,,,,,,,,,
unit_clay,items,Item,false,false,Unit Clay,,,,,,,,,,,,,
unit_generic,items,Item,false,false,Unit Generic,,,,,,,,,,,,,
unit_glass,items,Item,false,false,Unit Glass,,,,,,,,,,,,,
unit_iron,items,Item,false,false,Unit Iron,,,,,,,,,,,,,
unit_lead,items,Item,false,false,Unit Lead,,,,,,,,,,,,,
unit_stone,items,Item,false,false,Unit Stone,,,,,,,,,,,,,
unit_tungsten,items,Item,false,false,Unit Tungsten,,,,,,,,,,,,,
upgradeResourcesPackAdmin,items,Item,false,false,Upgrade Resources Pack Admin,,,,,,,,,,,,,
vehicleBicycleChassis,items,Item,false,false,Vehicle Bicycle Chassis,,,,,,,,,,,,,
vehicleBicycleHandlebars,items,Item,false,false,Vehicle Bicycle Handlebars,,,,,,,,,,,,,
vehicleBicyclePlaceable,items,Item,false,false,Vehicle Bicycle Placeable,,,,,,,,,,,,,
vehicleGyroCopterAccessories,items,Item,false,false,Vehicle Gyro Copter Accessories,,,,,,,,,,,,,
vehicleGyroCopterChassis,items,Item,false,false,Vehicle Gyro Copter Chassis,,,,,,,,,,,,,
vehicleGyrocopterPlaceable,items,Item,false,false,Vehicle Gyrocopter Placeable,,,,,,,,,,,,,
vehicleMinibikeChassis,items,Item,false,false,Vehicle Minibike Chassis,,,,,,,,,,,,,
vehicleMinibikeHandlebars,items,Item,false,false,Vehicle Minibike Handlebars,,,,,,,,,,,,,
vehicleMinibikePlaceable,items,Item,false,false,Vehicle Minibike Placeable,,,,,,,,,,,,,
vehicleMotorcycleChassis,items,Item,false,false,Vehicle Motorcycle Chassis,,,,,,,,,,,,,
vehicleMotorcycleHandlebars,items,Item,false,false,Vehicle Motorcycle Handlebars,,,,,,,,,,,,,
vehicleMotorcyclePlaceable,items,Item,false,false,Vehicle Motorcycle Placeable,,,,,,,,,,,,,
vehicleScrapTruckChassis,items,Item,false,false,Vehicle Scrap Truck Chassis,,,,,,,,,,,,,
vehicleScrapTruckParts,items,Item,false,false,Vehicle Scrap Truck Parts,,,,,,,,,,,,,
vehicleScrapTruckSeat,items,Item,false,false,Vehicle Scrap Truck Seat,,,,,,,,,,,,,
vehicleTruck4x4Accessories,items,Item,false,false,Vehicle Truck4x4 Accessories,,,,,,,,,,,,,
vehicleTruck4x4AccessoriesExhaust,items,Item,false,false,Vehicle Truck4x4 Accessories Exhaust,,,,,,,,,,,,,
vehicleTruck4x4AccessoryFront,items,Item,false,false,Vehicle Truck4x4 Accessory Front,,,,,,,,,,,,,
vehicleTruck4x4Chassis,items,Item,false,false,Vehicle Truck4x4 Chassis,,,,,,,,,,,,,
vehicleTruck4x4ChassisBackend,items,Item,false,false,Vehicle Truck4x4 Chassis Backend,,,,,,,,,,,,,
vehicleTruck4x4ChassisFront,items,Item,false,false,Vehicle Truck4x4 Chassis Front,,,,,,,,,,,,,
vehicleTruck4x4Placeable,items,Item,false,false,Vehicle Truck4x4 Placeable,,,,,,,,,,,,,
vehicleWheels,items,Item,false,false,Vehicle Wheels,,,,,,,,,,,,,
vehiclesSkillMagazine,items,Item,false,false,Vehicles Skill Magazine,,,,,,,,,,,,,
whisperClipDrLeonFrostClip1,items,Item,false,false,Whisper Clip Dr Leon Frost Clip1,,,,,,,,,,,,,
whisperClipMaster,items,Item,false,false,Whisper Clip,,,,,,,,,,,,,
whisperHarperLaneClip1,items,Item,false,false,Whisper Harper Lane Clip1,,,,,,,,,,,,,
whisperHarperLaneClip1Encrypted,items,Item,false,false,Whisper Harper Lane Clip1 Encrypted,,,,,,,,,,,,,
workstationSkillMagazine,items,Item,false,false,Workstation Skill Magazine,,,,,,,,,,,,,
workstationsPackAdmin,items,Item,false,false,Workstations Pack Admin,,,,,,,,,,,,,
foodTwiceBakedPotato,items,,New,Not Used,Twice Baked Potato,,,,,,,,,,,,,
foodTwiceBakedPotatoDesc,items,,New,Not Used,Loaded and baked a second time for extra crispy goodness.,,,,,,,,,,,,,
foodTripleBakedPotato,items,,New,Not Used,XP's Triple Baked Potato,,,,,,,,,,,,,
foodTripleBakedPotatoDesc,items,,New,Not Used,"An indulgent third bake—rich, crispy, and filling. Just the way Grandma used to make.",,,,,,,,,,,,,
armorSkillMagazineDesc,Reading this magazine grants experience toward the Armor Skill. Collect and study issues to advance your expertise.,Armor Skill,,,,,,,,,,,,,,,,
bladesSkillMagazineDesc,Reading this magazine grants experience toward the Blades Skill. Collect and study issues to advance your expertise.,Blades Skill,,,,,,,,,,,,,,,,
bowsSkillMagazineDesc,Reading this magazine grants experience toward the Bows Skill. Collect and study issues to advance your expertise.,Bows Skill,,,,,,,,,,,,,,,,
clubsSkillMagazineDesc,Reading this magazine grants experience toward the Clubs Skill. Collect and study issues to advance your expertise.,Clubs Skill,,,,,,,,,,,,,,,,
electricianSkillMagazineDesc,Reading this magazine grants experience toward the Electrician Skill. Collect and study issues to advance your expertise.,Electrician Skill,,,,,,,,,,,,,,,,
explosivesSkillMagazineDesc,Reading this magazine grants experience toward the Explosives Skill. Collect and study issues to advance your expertise.,Explosives Skill,,,,,,,,,,,,,,,,
foodSkillMagazineDesc,Reading this magazine grants experience toward the Skill. Collect and study issues to advance your expertise.,Skill,,,,,,,,,,,,,,,,
handgunsSkillMagazineDesc,Reading this magazine grants experience toward the Handguns Skill. Collect and study issues to advance your expertise.,Handguns Skill,,,,,,,,,,,,,,,,
harvestingToolsSkillMagazineDesc,Reading this magazine grants experience toward the Harvesting Tools Skill. Collect and study issues to advance your expertise.,Harvesting Tools Skill,,,,,,,,,,,,,,,,
knucklesSkillMagazineDesc,Reading this magazine grants experience toward the Knuckles Skill. Collect and study issues to advance your expertise.,Knuckles Skill,,,,,,,,,,,,,,,,
machineGunsSkillMagazineDesc,Reading this magazine grants experience toward the Machine Guns Skill. Collect and study issues to advance your expertise.,Machine Guns Skill,,,,,,,,,,,,,,,,
medicalSkillMagazineDesc,Reading this magazine grants experience toward the Medical Skill. Collect and study issues to advance your expertise.,Medical Skill,,,,,,,,,,,,,,,,
repairToolsSkillMagazineDesc,Reading this magazine grants experience toward the Repair Tools Skill. Collect and study issues to advance your expertise.,Repair Tools Skill,,,,,,,,,,,,,,,,
riflesSkillMagazineDesc,Reading this magazine grants experience toward the Rifles Skill. Collect and study issues to advance your expertise.,Rifles Skill,,,,,,,,,,,,,,,,
roboticsSkillMagazineDesc,Reading this magazine grants experience toward the Robotics Skill. Collect and study issues to advance your expertise.,Robotics Skill,,,,,,,,,,,,,,,,
salvageToolsSkillMagazineDesc,Reading this magazine grants experience toward the Salvage Tools Skill. Collect and study issues to advance your expertise.,Salvage Tools Skill,,,,,,,,,,,,,,,,
seedSkillMagazineDesc,Reading this magazine grants experience toward the Seed Skill. Collect and study issues to advance your expertise.,Seed Skill,,,,,,,,,,,,,,,,
sledgehammersSkillMagazineDesc,Reading this magazine grants experience toward the Sledgehammers Skill. Collect and study issues to advance your expertise.,Sledgehammers Skill,,,,,,,,,,,,,,,,
spearsSkillMagazineDesc,Reading this magazine grants experience toward the Spears Skill. Collect and study issues to advance your expertise.,Spears Skill,,,,,,,,,,,,,,,,
trapsSkillMagazineDesc,Reading this magazine grants experience toward the Traps Skill. Collect and study issues to advance your expertise.,Traps Skill,,,,,,,,,,,,,,,,
vehiclesSkillMagazineDesc,Reading this magazine grants experience toward the Vehicles Skill. Collect and study issues to advance your expertise.,Vehicles Skill,,,,,,,,,,,,,,,,
workstationSkillMagazineDesc,Reading this magazine grants experience toward the Workstation Skill. Collect and study issues to advance your expertise.,Workstation Skill,,,,,,,,,,,,,,,,
rfaSanity_name,,,,,Sanity,,,,,,,,,,,,,
rfaSanity_desc,,,,,A measure of mental stability.,,,,,,,,,,,,,
rfaMorale_name,,,,,Morale,,,,,,,,,,,,,
rfaMorale_desc,,,,,A short-term boost from victories and successes.,,,,,,,,,,,,,
rfaComfortBed_name,,,,,Bed Comfort,,,,,,,,,,,,,
rfaComfortBed_desc,,,,,The familiarity of your bed steadies your nerves.,,,,,,,,,,,,,
rfaComfortClaim_name,,,,,Safe Zone,,,,,,,,,,,,,
rfaComfortClaim_desc,,,,Within your land claim, you feel secure and composed.,,,,,,,,,,,,,
rfaComfortLight_name,,,,,Warm Light,,,,,,,,,,,,,
rfaComfortLight_desc,,,,,Firelight and lamps calm the mind.,,,,,,,,,,,,,
rfaSocialAlly_name,,,,,Allies Nearby,,,,,,,,,,,,,
rfaSocialAlly_desc,,,,,Friends at your side lift your spirits.,,,,,,,,,,,,,
rfaSocialPet_name,,,,,Companion Nearby,,,,,,,,,,,,,
rfaSocialPet_desc,,,,,A loyal companion soothes your mind.,,,,,,,,,,,,,
rfaFoodComfort_name,,,,,Comfort Food,,,,,,,,,,,,,
rfaFoodComfort_desc,,,,,A warm meal steadies your nerves.,,,,,,,,,,,,,
rfaAlcoholBufferBeer_name,,,,,Buzzed,,,,,,,,,,,,,
rfaAlcoholBufferBeer_desc,,,,,Alcohol blunts fear. Sanity won’t fall below -20 while it lasts.,,,,,,,,,,,,,
rfaAlcoholBufferStrong_name,,,,,Steel Nerves,,,,,,,,,,,,,
rfaAlcoholBufferStrong_desc,,,,,Potent spirits harden your resolve. Sanity won’t fall below -60 while it lasts.,,,,,,,,,,,,,
rfaDecorT1_name,,,,,Cozy Decor I,,,,,,,,,,,,,
rfaDecorT1_desc,,,,,Simple decor improves comfort within your land claim (to 50 sanity).,,,,,,,,,,,,,
rfaDecorT2_name,,,,,Cozy Decor II,,,,,,,,,,,,,
rfaDecorT2_desc,,,,,Better decor adds comfort within your land claim (to 100 sanity).,,,,,,,,,,,,,
rfaDecorT3_name,,,,,Cozy Decor III,,,,,,,,,,,,,
rfaDecorT3_desc,,,,,Premium decor adds comfort within your land claim (to 150 sanity).,,,,,,,,,,,,,
rfaMoraleHordeAuto_name,,,,,After the Blood Moon,,,,,,,,,,,,,
rfaMoraleHordeAuto_desc,,,,,Dawn after the horde fills you with determination.,,,,,,,,,,,,,
foodMimisChocyCake,,,,,"Mimi’s Chocy Cake",,,,,,,,,,,,,
foodMimisChocyCakeDesc,,,,,"A rich slice that soothes the nerves and perks you up. Low health, good stamina, comforts the mind.",,,,,,,,,,,,,
meleeToolRepairT1MultiAxe,,,,,"Iron Multi-Tool",,,,,,,,,,,,,
meleeToolRepairT1MultiAxeDesc,,,,,"This tool was also called the 'Seagrave' and a legend with those whom know 'The Rayne of the Dead'. It can be a shovel, pick, or axe but at a lesser efficiency. Open6l would be proud you're using it.",,,,,,,,,,,,,
buffDrPrepperDesc,buffs,Buff,New,You get there faster while carrying more.\n\nIt's the sugar-buzz that gets you done sooner!,,,,,
buffDrPrepperName,buffs,Buff,New,Dr. Prepper,,,,,
buffDrPrepperTooltip,buffs,Buff,New,You feel ready to get busy!,,,,,
"Dr. Prepper",items,Food,New,Dr. Prepper,,,,,
"Dr. PrepperDesc",items,Food,EnChanged,Get there first and bring a bigger load with Dr. Prepper!,,,,,
zombieArleneIconic,entityclasses,Entity,,,Arlene,,Arlene,,,Arlene,,,Arlene,Arlene,,Arlene,,
zombieArleneIconicFeral,entityclasses,Entity,,,Feral Arlene,,Feral Arlene,,,Feral Arlene,,,Feral Arlene,Feral Arlene,,Feral Arlene,,
zombieArleneIconicRadiated,entityclasses,Entity,,,Arlene,,Arlene,,,Arlene,,,Arlene,Arlene,,Arlene,,
zombieArleneIconicCharged,entityclasses,Entity,,,Arlene,,Arlene,,,Arlene,,,Arlene,Arlene,,Arlene,,
zombieArleneIconicInfernal,entityclasses,Entity,,,Arlene,,Arlene,,,Arlene,,,Arlene,Arlene,,Arlene,,
zombieDarleneIconic,entityclasses,Entity,,,Darlene,,Darlene,,,Darlene,,,Darlene,Darlene,,Darlene,,
zombieDarleneIconicFeral,entityclasses,Entity,,,Feral Darlene,,Feral Darlene,,,Feral Darlene,,,Feral Darlene,Feral Darlene,,Feral Darlene,,
zombieDarleneIconicRadiated,entityclasses,Entity,,,Darlene,,Darlene,,,Darlene,,,Darlene,Darlene,,Darlene,,
zombieDarleneIconicCharged,entityclasses,Entity,,,Darlene,,Darlene,,,Darlene,,,Darlene,Darlene,,Darlene,,
zombieDarleneIconicInfernal,entityclasses,Entity,,,Darlene,,Darlene,,,Darlene,,,Darlene,Darlene,,Darlene,,
zombieMarleneIconic,entityclasses,Entity,,,Marlene,,Marlene,,,Marlene,,,Marlene,Marlene,,Marlene,,
zombieMarleneIconicFeral,entityclasses,Entity,,,Feral Marlene,,Feral Marlene,,,Feral Marlene,,,Feral Marlene,Feral Marlene,,Feral Marlene,,
zombieMarleneIconicRadiated,entityclasses,Entity,,,Marlene,,Marlene,,,Marlene,,,Marlene,Marlene,,Marlene,,
zombieMarleneIconicCharged,entityclasses,Entity,,,Marlene,,Marlene,,,Marlene,,,Marlene,Marlene,,Marlene,,
zombieMarleneIconicInfernal,entityclasses,Entity,,,Marlene,,Marlene,,,Marlene,,,Marlene,Marlene,,Marlene,,
zombiePartyGirlIconic,entityclasses,Entity,,,Party Girl,,Party Girl,,,Party Girl,,,Party Girl,Party Girl,,Party Girl,,
zombiePartyGirlIconicFeral,entityclasses,Entity,,,Feral Party Girl,,Feral Party Girl,,,Feral Party Girl,,,Feral Party Girl,Feral Party Girl,,Feral Party Girl,,
zombiePartyGirlIconicRadiated,entityclasses,Entity,,,Party Girl,,Party Girl,,,Party Girl,,,Party Girl,Party Girl,,Party Girl,,
zombiePartyGirlIconicCharged,entityclasses,Entity,,,Party Girl,,Party Girl,,,Party Girl,,,Party Girl,Party Girl,,Party Girl,,
zombiePartyGirlIconicInfernal,entityclasses,Entity,,,Party Girl,,Party Girl,,,Party Girl,,,Party Girl,Party Girl,,Party Girl,,
zombieNurseIconic,entityclasses,Entity,,,Nurse,,Nurse,,,Nurse,,,Nurse,Nurse,,Nurse,,
zombieNurseIconicFeral,entityclasses,Entity,,,Feral Nurse,,Feral Nurse,,,Feral Nurse,,,Feral Nurse,Feral Nurse,,Feral Nurse,,
zombieNurseIconicRadiated,entityclasses,Entity,,,Nurse,,Nurse,,,Nurse,,,Nurse,Nurse,,Nurse,,
zombieNurseIconicCharged,entityclasses,Entity,,,Nurse,,Nurse,,,Nurse,,,Nurse,Nurse,,Nurse,,
zombieNurseIconicInfernal,entityclasses,Entity,,,Nurse,,Nurse,,,Nurse,,,Nurse,Nurse,,Nurse,,
zombieJoeIconic,entityclasses,Entity,,,Joe,,Joe,,,Joe,,,Joe,Joe,,Joe,,
zombieJoeIconicFeral,entityclasses,Entity,,,Feral Joe,,Feral Joe,,,Feral Joe,,,Feral Joe,Feral Joe,,Feral Joe,,
zombieJoeIconicRadiated,entityclasses,Entity,,,Joe,,Joe,,,Joe,,,Joe,Joe,,Joe,,
zombieJoeIconicCharged,entityclasses,Entity,,,Joe,,Joe,,,Joe,,,Joe,Joe,,Joe,,
zombieJoeIconicInfernal,entityclasses,Entity,,,Joe,,Joe,,,Joe,,,Joe,Joe,,Joe,,
zombieBoeIconic,entityclasses,Entity,,,Boe,,Boe,,,Boe,,,Boe,Boe,,Boe,,
zombieBoeIconicFeral,entityclasses,Entity,,,Feral Boe,,Feral Boe,,,Feral Boe,,,Feral Boe,Feral Boe,,Feral Boe,,
zombieBoeIconicRadiated,entityclasses,Entity,,,Boe,,Boe,,,Boe,,,Boe,Boe,,Boe,,
zombieBoeIconicCharged,entityclasses,Entity,,,Boe,,Boe,,,Boe,,,Boe,Boe,,Boe,,
zombieBoeIconicInfernal,entityclasses,Entity,,,Boe,,Boe,,,Boe,,,Boe,Boe,,Boe,,
zombieMaleHazmatIconic,entityclasses,Entity,,,Hazmat,,Hazmat,,,Hazmat,,,Hazmat,Hazmat,,Hazmat,,
zombieMaleHazmatIconicFeral,entityclasses,Entity,,,Feral Hazmat,,Feral Hazmat,,,Feral Hazmat,,,Feral Hazmat,Feral Hazmat,,Feral Hazmat,,
zombieMaleHazmatIconicRadiated,entityclasses,Entity,,,Hazmat,,Hazmat,,,Hazmat,,,Hazmat,Hazmat,,Hazmat,,
zombieMaleHazmatIconicCharged,entityclasses,Entity,,,Hazmat,,Hazmat,,,Hazmat,,,Hazmat,Hazmat,,Hazmat,,
zombieMaleHazmatIconicInfernal,entityclasses,Entity,,,Hazmat,,Hazmat,,,Hazmat,,,Hazmat,Hazmat,,Hazmat,,
zombieBurntIconic,entityclasses,Entity,,,Burnt,,Burnt,,,Burnt,,,Burnt,Burnt,,Burnt,,
zombieBurntIconicFeral,entityclasses,Entity,,,Feral Burnt,,Feral Burnt,,,Feral Burnt,,,Feral Burnt,Feral Burnt,,Feral Burnt,,
